provider,arm,probe_type,event,probe_id,rep,delay_s,prefix_tokens_target,t_iso,cache_creation,cache_read,input_tokens,latency_ms,est_cost_usd,note
openai,openai-bisect,bisect,write,openai-bisect-3,3,,992,2027-01-15T08:13:41+00:00,0,0,1000,0.0,0.000600,model=gpt-4o-mini
openai,openai-inmem,ttl,read,openai-inmem-d480-r3,3,480,4832,2027-01-15T08:13:42+00:00,0,0,4840,0.0,0.002904,d_act=480.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d315-r5,5,315,4832,2027-01-15T08:13:47+00:00,4832,0,7,0.0,0.006047,d_act=315.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d240-r1,1,240,4832,2027-01-15T08:13:48+00:00,0,4832,7,0.0,0.001471,d_act=240.0
openai,openai-24h,ttl,read,openai-24h-d315-r5,5,315,4832,2027-01-15T08:13:49+00:00,0,4736,4840,0.0,0.001483,d_act=315.0
anthropic,anthropic-bisect,bisect,read,anthropic-bisect-3,3,15.0,4118,2027-01-15T08:13:49+00:00,0,4118,7,0.0,0.000419,d_act=15.0
openai,openai-4o-default,tier,read,openai-4o-default-d240-r1,1,240,4832,2027-01-15T08:13:50+00:00,0,4736,4840,0.0,0.006180,d_act=240.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d315-r5,5,315,4832,2027-01-15T08:13:51+00:00,0,4832,7,0.0,0.000490,d_act=315.0
openai,openai-inmem,ttl,read,openai-inmem-d315-r5,5,315,4832,2027-01-15T08:13:53+00:00,0,0,4840,0.0,0.002904,d_act=315.0
openai,openai-bisect,bisect,read,openai-bisect-3,3,15.0,992,2027-01-15T08:13:56+00:00,0,0,1000,0.0,0.000600,d_act=15.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d240-r2,2,240,4832,2027-01-15T08:14:00+00:00,0,4832,7,0.0,0.001471,d_act=240.0
openai,openai-4o-default,tier,read,openai-4o-default-d240-r2,2,240,4832,2027-01-15T08:14:02+00:00,0,4736,4840,0.0,0.006180,d_act=240.0
anthropic,anthropic-bisect,bisect,write,anthropic-bisect-4,4,,3999,2027-01-15T08:14:04+00:00,0,0,7,0.0,0.000007,model=claude-haiku-4-5-20251001
openai,openai-bisect,bisect,write,openai-bisect-4,4,,1040,2027-01-15T08:14:11+00:00,0,0,1048,0.0,0.000629,model=gpt-4o-mini
anthropic,anthropic-bisect,bisect,read,anthropic-bisect-4,4,15.0,3999,2027-01-15T08:14:19+00:00,0,0,7,0.0,0.000007,d_act=15.0
openai,openai-bisect,bisect,read,openai-bisect-4,4,15.0,1040,2027-01-15T08:14:26+00:00,0,1024,1048,0.0,0.000322,d_act=15.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d720-r1,1,720,4832,2027-01-15T08:14:32+00:00,4832,0,7,0.0,0.006047,d_act=720.0
openai,openai-24h,ttl,read,openai-24h-d720-r1,1,720,4832,2027-01-15T08:14:34+00:00,0,4736,4840,0.0,0.001483,d_act=720.0
anthropic,anthropic-bisect,bisect,write,anthropic-bisect-5,5,,4058,2027-01-15T08:14:34+00:00,0,0,7,0.0,0.000007,model=claude-haiku-4-5-20251001
anthropic,anthropic-1h,ttl,read,anthropic-1h-d720-r1,1,720,4832,2027-01-15T08:14:36+00:00,0,4832,7,0.0,0.000490,d_act=720.0
openai,openai-inmem,ttl,read,openai-inmem-d720-r1,1,720,4832,2027-01-15T08:14:38+00:00,0,0,4840,0.0,0.002904,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d360-r5,5,360,4832,2027-01-15T08:14:40+00:00,4832,0,7,0.0,0.006047,d_act=360.0
openai,openai-bisect,bisect,write,openai-bisect-5,5,,1016,2027-01-15T08:14:41+00:00,0,0,1024,0.0,0.000614,model=gpt-4o-mini
openai,openai-24h,ttl,read,openai-24h-d360-r5,5,360,4832,2027-01-15T08:14:42+00:00,0,4736,4840,0.0,0.001483,d_act=360.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d360-r5,5,360,4832,2027-01-15T08:14:44+00:00,0,4832,7,0.0,0.000490,d_act=360.0
openai,openai-inmem,ttl,read,openai-inmem-d360-r5,5,360,4832,2027-01-15T08:14:46+00:00,0,0,4840,0.0,0.002904,d_act=360.0
anthropic,anthropic-bisect,bisect,read,anthropic-bisect-5,5,15.0,4058,2027-01-15T08:14:49+00:00,0,0,7,0.0,0.000007,d_act=15.0
openai,openai-bisect,bisect,read,openai-bisect-5,5,15.0,1016,2027-01-15T08:14:56+00:00,0,0,1024,0.0,0.000614,d_act=15.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d480-r4,4,480,4832,2027-01-15T08:15:12+00:00,4832,0,7,0.0,0.006047,d_act=480.0
openai,openai-24h,ttl,read,openai-24h-d480-r4,4,480,4832,2027-01-15T08:15:14+00:00,0,4736,4840,0.0,0.001483,d_act=480.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d480-r4,4,480,4832,2027-01-15T08:15:16+00:00,0,4832,7,0.0,0.000490,d_act=480.0
openai,openai-inmem,ttl,read,openai-inmem-d480-r4,4,480,4832,2027-01-15T08:15:18+00:00,0,0,4840,0.0,0.002904,d_act=480.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d360-r0,0,360,4832,2027-01-15T08:15:40+00:00,4832,0,7,0.0,0.018141,d_act=360.0
openai,openai-4o-default,tier,read,openai-4o-default-d360-r0,0,360,4832,2027-01-15T08:15:42+00:00,0,0,4840,0.0,0.012100,d_act=360.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d360-r1,1,360,4832,2027-01-15T08:15:52+00:00,4832,0,7,0.0,0.018141,d_act=360.0
openai,openai-4o-default,tier,read,openai-4o-default-d360-r1,1,360,4832,2027-01-15T08:15:54+00:00,0,0,4840,0.0,0.012100,d_act=360.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d360-r2,2,360,4832,2027-01-15T08:16:04+00:00,4832,0,7,0.0,0.018141,d_act=360.0
openai,openai-4o-default,tier,read,openai-4o-default-d360-r2,2,360,4832,2027-01-15T08:16:06+00:00,0,0,4840,0.0,0.012100,d_act=360.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d720-r2,2,720,4832,2027-01-15T08:16:08+00:00,4832,0,7,0.0,0.006047,d_act=720.0
openai,openai-24h,ttl,read,openai-24h-d720-r2,2,720,4832,2027-01-15T08:16:10+00:00,0,4736,4840,0.0,0.001483,d_act=720.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d720-r2,2,720,4832,2027-01-15T08:16:12+00:00,0,4832,7,0.0,0.000490,d_act=720.0
openai,openai-inmem,ttl,read,openai-inmem-d720-r2,2,720,4832,2027-01-15T08:16:14+00:00,0,0,4840,0.0,0.002904,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d480-r5,5,480,4832,2027-01-15T08:16:48+00:00,4832,0,7,0.0,0.006047,d_act=480.0
openai,openai-24h,ttl,read,openai-24h-d480-r5,5,480,4832,2027-01-15T08:16:50+00:00,0,4736,4840,0.0,0.001483,d_act=480.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d480-r5,5,480,4832,2027-01-15T08:16:52+00:00,0,4832,7,0.0,0.000490,d_act=480.0
openai,openai-inmem,ttl,read,openai-inmem-d480-r5,5,480,4832,2027-01-15T08:16:54+00:00,0,0,4840,0.0,0.002904,d_act=480.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d720-r3,3,720,4832,2027-01-15T08:17:44+00:00,4832,0,7,0.0,0.006047,d_act=720.0
openai,openai-24h,ttl,read,openai-24h-d720-r3,3,720,4832,2027-01-15T08:17:46+00:00,0,4736,4840,0.0,0.001483,d_act=720.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d720-r3,3,720,4832,2027-01-15T08:17:48+00:00,0,4832,7,0.0,0.000490,d_act=720.0
openai,openai-inmem,ttl,read,openai-inmem-d720-r3,3,720,4832,2027-01-15T08:17:50+00:00,0,0,4840,0.0,0.002904,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d720-r4,4,720,4832,2027-01-15T08:19:20+00:00,4832,0,7,0.0,0.006047,d_act=720.0
openai,openai-24h,ttl,read,openai-24h-d720-r4,4,720,4832,2027-01-15T08:19:22+00:00,0,4736,4840,0.0,0.001483,d_act=720.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d720-r4,4,720,4832,2027-01-15T08:19:24+00:00,0,4832,7,0.0,0.000490,d_act=720.0
openai,openai-inmem,ttl,read,openai-inmem-d720-r4,4,720,4832,2027-01-15T08:19:26+00:00,0,0,4840,0.0,0.002904,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d720-r5,5,720,4832,2027-01-15T08:20:56+00:00,4832,0,7,0.0,0.006047,d_act=720.0
openai,openai-24h,ttl,read,openai-24h-d720-r5,5,720,4832,2027-01-15T08:20:58+00:00,0,4736,4840,0.0,0.001483,d_act=720.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d720-r5,5,720,4832,2027-01-15T08:21:00+00:00,0,4832,7,0.0,0.000490,d_act=720.0
openai,openai-inmem,ttl,read,openai-inmem-d720-r5,5,720,4832,2027-01-15T08:21:02+00:00,0,0,4840,0.0,0.002904,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d1200-r0,0,1200,4832,2027-01-15T08:21:04+00:00,4832,0,7,0.0,0.006047,d_act=1200.0
openai,openai-24h,ttl,read,openai-24h-d1200-r0,0,1200,4832,2027-01-15T08:21:06+00:00,0,4736,4840,0.0,0.001483,d_act=1200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d1200-r0,0,1200,4832,2027-01-15T08:21:08+00:00,0,4832,7,0.0,0.000490,d_act=1200.0
openai,openai-inmem,ttl,read,openai-inmem-d1200-r0,0,1200,4832,2027-01-15T08:21:10+00:00,0,0,4840,0.0,0.002904,d_act=1200.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d720-r0,0,720,4832,2027-01-15T08:21:44+00:00,4832,0,7,0.0,0.018141,d_act=720.0
openai,openai-4o-default,tier,read,openai-4o-default-d720-r0,0,720,4832,2027-01-15T08:21:46+00:00,0,0,4840,0.0,0.012100,d_act=720.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d720-r1,1,720,4832,2027-01-15T08:21:56+00:00,4832,0,7,0.0,0.018141,d_act=720.0
openai,openai-4o-default,tier,read,openai-4o-default-d720-r1,1,720,4832,2027-01-15T08:21:58+00:00,0,0,4840,0.0,0.012100,d_act=720.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d720-r2,2,720,4832,2027-01-15T08:22:08+00:00,4832,0,7,0.0,0.018141,d_act=720.0
openai,openai-4o-default,tier,read,openai-4o-default-d720-r2,2,720,4832,2027-01-15T08:22:10+00:00,0,0,4840,0.0,0.012100,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d1200-r1,1,1200,4832,2027-01-15T08:22:40+00:00,4832,0,7,0.0,0.006047,d_act=1200.0
openai,openai-24h,ttl,read,openai-24h-d1200-r1,1,1200,4832,2027-01-15T08:22:42+00:00,0,4736,4840,0.0,0.001483,d_act=1200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d1200-r1,1,1200,4832,2027-01-15T08:22:44+00:00,0,4832,7,0.0,0.000490,d_act=1200.0
openai,openai-inmem,ttl,read,openai-inmem-d1200-r1,1,1200,4832,2027-01-15T08:22:46+00:00,0,0,4840,0.0,0.002904,d_act=1200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d1200-r2,2,1200,4832,2027-01-15T08:24:16+00:00,4832,0,7,0.0,0.006047,d_act=1200.0
openai,openai-24h,ttl,read,openai-24h-d1200-r2,2,1200,4832,2027-01-15T08:24:18+00:00,0,4736,4840,0.0,0.001483,d_act=1200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d1200-r2,2,1200,4832,2027-01-15T08:24:20+00:00,0,4832,7,0.0,0.000490,d_act=1200.0
openai,openai-inmem,ttl,read,openai-inmem-d1200-r2,2,1200,4832,2027-01-15T08:24:22+00:00,0,0,4840,0.0,0.002904,d_act=1200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d1200-r3,3,1200,4832,2027-01-15T08:25:52+00:00,4832,0,7,0.0,0.006047,d_act=1200.0
openai,openai-24h,ttl,read,openai-24h-d1200-r3,3,1200,4832,2027-01-15T08:25:54+00:00,0,4736,4840,0.0,0.001483,d_act=1200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d1200-r3,3,1200,4832,2027-01-15T08:25:56+00:00,0,4832,7,0.0,0.000490,d_act=1200.0
openai,openai-inmem,ttl,read,openai-inmem-d1200-r3,3,1200,4832,2027-01-15T08:25:58+00:00,0,0,4840,0.0,0.002904,d_act=1200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d1200-r4,4,1200,4832,2027-01-15T08:27:28+00:00,4832,0,7,0.0,0.006047,d_act=1200.0
openai,openai-24h,ttl,read,openai-24h-d1200-r4,4,1200,4832,2027-01-15T08:27:30+00:00,0,4736,4840,0.0,0.001483,d_act=1200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d1200-r4,4,1200,4832,2027-01-15T08:27:32+00:00,0,4832,7,0.0,0.000490,d_act=1200.0
openai,openai-inmem,ttl,read,openai-inmem-d1200-r4,4,1200,4832,2027-01-15T08:27:34+00:00,0,0,4840,0.0,0.002904,d_act=1200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d1200-r5,5,1200,4832,2027-01-15T08:29:04+00:00,4832,0,7,0.0,0.006047,d_act=1200.0
openai,openai-24h,ttl,read,openai-24h-d1200-r5,5,1200,4832,2027-01-15T08:29:06+00:00,0,4736,4840,0.0,0.001483,d_act=1200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d1200-r5,5,1200,4832,2027-01-15T08:29:08+00:00,0,4832,7,0.0,0.000490,d_act=1200.0
openai,openai-inmem,ttl,read,openai-inmem-d1200-r5,5,1200,4832,2027-01-15T08:29:10+00:00,0,0,4840,0.0,0.002904,d_act=1200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d2400-r0,0,2400,4832,2027-01-15T08:41:12+00:00,4832,0,7,0.0,0.006047,d_act=2400.0
openai,openai-24h,ttl,read,openai-24h-d2400-r0,0,2400,4832,2027-01-15T08:41:14+00:00,0,4736,4840,0.0,0.001483,d_act=2400.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d2400-r0,0,2400,4832,2027-01-15T08:41:16+00:00,0,4832,7,0.0,0.000490,d_act=2400.0
openai,openai-inmem,ttl,read,openai-inmem-d2400-r0,0,2400,4832,2027-01-15T08:41:18+00:00,0,0,4840,0.0,0.002904,d_act=2400.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d2400-r1,1,2400,4832,2027-01-15T08:42:48+00:00,4832,0,7,0.0,0.006047,d_act=2400.0
openai,openai-24h,ttl,read,openai-24h-d2400-r1,1,2400,4832,2027-01-15T08:42:50+00:00,0,4736,4840,0.0,0.001483,d_act=2400.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d2400-r1,1,2400,4832,2027-01-15T08:42:52+00:00,0,4832,7,0.0,0.000490,d_act=2400.0
openai,openai-inmem,ttl,read,openai-inmem-d2400-r1,1,2400,4832,2027-01-15T08:42:54+00:00,0,0,4840,0.0,0.002904,d_act=2400.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d2400-r2,2,2400,4832,2027-01-15T08:44:24+00:00,4832,0,7,0.0,0.006047,d_act=2400.0
openai,openai-24h,ttl,read,openai-24h-d2400-r2,2,2400,4832,2027-01-15T08:44:26+00:00,0,4736,4840,0.0,0.001483,d_act=2400.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d2400-r2,2,2400,4832,2027-01-15T08:44:28+00:00,0,4832,7,0.0,0.000490,d_act=2400.0
openai,openai-inmem,ttl,read,openai-inmem-d2400-r2,2,2400,4832,2027-01-15T08:44:30+00:00,0,0,4840,0.0,0.002904,d_act=2400.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d2400-r3,3,2400,4832,2027-01-15T08:46:00+00:00,4832,0,7,0.0,0.006047,d_act=2400.0
openai,openai-24h,ttl,read,openai-24h-d2400-r3,3,2400,4832,2027-01-15T08:46:02+00:00,0,4736,4840,0.0,0.001483,d_act=2400.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d2400-r3,3,2400,4832,2027-01-15T08:46:04+00:00,0,4832,7,0.0,0.000490,d_act=2400.0
openai,openai-inmem,ttl,read,openai-inmem-d2400-r3,3,2400,4832,2027-01-15T08:46:06+00:00,0,0,4840,0.0,0.002904,d_act=2400.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d2400-r4,4,2400,4832,2027-01-15T08:47:36+00:00,4832,0,7,0.0,0.006047,d_act=2400.0
openai,openai-24h,ttl,read,openai-24h-d2400-r4,4,2400,4832,2027-01-15T08:47:38+00:00,0,4736,4840,0.0,0.001483,d_act=2400.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d2400-r4,4,2400,4832,2027-01-15T08:47:40+00:00,0,4832,7,0.0,0.000490,d_act=2400.0
openai,openai-inmem,ttl,read,openai-inmem-d2400-r4,4,2400,4832,2027-01-15T08:47:42+00:00,0,0,4840,0.0,0.002904,d_act=2400.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d2400-r5,5,2400,4832,2027-01-15T08:49:12+00:00,4832,0,7,0.0,0.006047,d_act=2400.0
openai,openai-24h,ttl,read,openai-24h-d2400-r5,5,2400,4832,2027-01-15T08:49:14+00:00,0,4736,4840,0.0,0.001483,d_act=2400.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d2400-r5,5,2400,4832,2027-01-15T08:49:16+00:00,0,4832,7,0.0,0.000490,d_act=2400.0
openai,openai-inmem,ttl,read,openai-inmem-d2400-r5,5,2400,4832,2027-01-15T08:49:18+00:00,0,0,4840,0.0,0.002904,d_act=2400.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d3600-r0,0,3600,4832,2027-01-15T09:01:20+00:00,4832,0,7,0.0,0.006047,d_act=3600.0
openai,openai-24h,ttl,read,openai-24h-d3600-r0,0,3600,4832,2027-01-15T09:01:22+00:00,0,4736,4840,0.0,0.001483,d_act=3600.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d3600-r0,0,3600,4832,2027-01-15T09:01:24+00:00,4832,0,7,0.0,0.009671,d_act=3600.0
openai,openai-inmem,ttl,read,openai-inmem-d3600-r0,0,3600,4832,2027-01-15T09:01:26+00:00,0,0,4840,0.0,0.002904,d_act=3600.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d3600-r1,1,3600,4832,2027-01-15T09:02:56+00:00,4832,0,7,0.0,0.006047,d_act=3600.0
openai,openai-24h,ttl,read,openai-24h-d3600-r1,1,3600,4832,2027-01-15T09:02:58+00:00,0,4736,4840,0.0,0.001483,d_act=3600.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d3600-r1,1,3600,4832,2027-01-15T09:03:00+00:00,4832,0,7,0.0,0.009671,d_act=3600.0
openai,openai-inmem,ttl,read,openai-inmem-d3600-r1,1,3600,4832,2027-01-15T09:03:02+00:00,0,0,4840,0.0,0.002904,d_act=3600.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d3600-r2,2,3600,4832,2027-01-15T09:04:32+00:00,4832,0,7,0.0,0.006047,d_act=3600.0
openai,openai-24h,ttl,read,openai-24h-d3600-r2,2,3600,4832,2027-01-15T09:04:34+00:00,0,4736,4840,0.0,0.001483,d_act=3600.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d3600-r2,2,3600,4832,2027-01-15T09:04:36+00:00,4832,0,7,0.0,0.009671,d_act=3600.0
openai,openai-inmem,ttl,read,openai-inmem-d3600-r2,2,3600,4832,2027-01-15T09:04:38+00:00,0,0,4840,0.0,0.002904,d_act=3600.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d3600-r3,3,3600,4832,2027-01-15T09:06:08+00:00,4832,0,7,0.0,0.006047,d_act=3600.0
openai,openai-24h,ttl,read,openai-24h-d3600-r3,3,3600,4832,2027-01-15T09:06:10+00:00,0,4736,4840,0.0,0.001483,d_act=3600.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d3600-r3,3,3600,4832,2027-01-15T09:06:12+00:00,4832,0,7,0.0,0.009671,d_act=3600.0
openai,openai-inmem,ttl,read,openai-inmem-d3600-r3,3,3600,4832,2027-01-15T09:06:14+00:00,0,0,4840,0.0,0.002904,d_act=3600.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d3600-r4,4,3600,4832,2027-01-15T09:07:44+00:00,4832,0,7,0.0,0.006047,d_act=3600.0
openai,openai-24h,ttl,read,openai-24h-d3600-r4,4,3600,4832,2027-01-15T09:07:46+00:00,0,4736,4840,0.0,0.001483,d_act=3600.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d3600-r4,4,3600,4832,2027-01-15T09:07:48+00:00,4832,0,7,0.0,0.009671,d_act=3600.0
openai,openai-inmem,ttl,read,openai-inmem-d3600-r4,4,3600,4832,2027-01-15T09:07:50+00:00,0,0,4840,0.0,0.002904,d_act=3600.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d3600-r5,5,3600,4832,2027-01-15T09:09:20+00:00,4832,0,7,0.0,0.006047,d_act=3600.0
openai,openai-24h,ttl,read,openai-24h-d3600-r5,5,3600,4832,2027-01-15T09:09:22+00:00,0,4736,4840,0.0,0.001483,d_act=3600.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d3600-r5,5,3600,4832,2027-01-15T09:09:24+00:00,4832,0,7,0.0,0.009671,d_act=3600.0
openai,openai-inmem,ttl,read,openai-inmem-d3600-r5,5,3600,4832,2027-01-15T09:09:26+00:00,0,0,4840,0.0,0.002904,d_act=3600.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d7200-r0,0,7200,4832,2027-01-15T10:01:28+00:00,4832,0,7,0.0,0.006047,d_act=7200.0
openai,openai-24h,ttl,read,openai-24h-d7200-r0,0,7200,4832,2027-01-15T10:01:30+00:00,0,4736,4840,0.0,0.001483,d_act=7200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d7200-r0,0,7200,4832,2027-01-15T10:01:32+00:00,4832,0,7,0.0,0.009671,d_act=7200.0
openai,openai-inmem,ttl,read,openai-inmem-d7200-r0,0,7200,4832,2027-01-15T10:01:34+00:00,0,0,4840,0.0,0.002904,d_act=7200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d7200-r1,1,7200,4832,2027-01-15T10:03:04+00:00,4832,0,7,0.0,0.006047,d_act=7200.0
openai,openai-24h,ttl,read,openai-24h-d7200-r1,1,7200,4832,2027-01-15T10:03:06+00:00,0,4736,4840,0.0,0.001483,d_act=7200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d7200-r1,1,7200,4832,2027-01-15T10:03:08+00:00,4832,0,7,0.0,0.009671,d_act=7200.0
openai,openai-inmem,ttl,read,openai-inmem-d7200-r1,1,7200,4832,2027-01-15T10:03:10+00:00,0,0,4840,0.0,0.002904,d_act=7200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d7200-r2,2,7200,4832,2027-01-15T10:04:40+00:00,4832,0,7,0.0,0.006047,d_act=7200.0
openai,openai-24h,ttl,read,openai-24h-d7200-r2,2,7200,4832,2027-01-15T10:04:42+00:00,0,4736,4840,0.0,0.001483,d_act=7200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d7200-r2,2,7200,4832,2027-01-15T10:04:44+00:00,4832,0,7,0.0,0.009671,d_act=7200.0
openai,openai-inmem,ttl,read,openai-inmem-d7200-r2,2,7200,4832,2027-01-15T10:04:46+00:00,0,0,4840,0.0,0.002904,d_act=7200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d7200-r3,3,7200,4832,2027-01-15T10:06:16+00:00,4832,0,7,0.0,0.006047,d_act=7200.0
openai,openai-24h,ttl,read,openai-24h-d7200-r3,3,7200,4832,2027-01-15T10:06:18+00:00,0,4736,4840,0.0,0.001483,d_act=7200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d7200-r3,3,7200,4832,2027-01-15T10:06:20+00:00,4832,0,7,0.0,0.009671,d_act=7200.0
openai,openai-inmem,ttl,read,openai-inmem-d7200-r3,3,7200,4832,2027-01-15T10:06:22+00:00,0,0,4840,0.0,0.002904,d_act=7200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d7200-r4,4,7200,4832,2027-01-15T10:07:52+00:00,4832,0,7,0.0,0.006047,d_act=7200.0
openai,openai-24h,ttl,read,openai-24h-d7200-r4,4,7200,4832,2027-01-15T10:07:54+00:00,0,4736,4840,0.0,0.001483,d_act=7200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d7200-r4,4,7200,4832,2027-01-15T10:07:56+00:00,4832,0,7,0.0,0.009671,d_act=7200.0
openai,openai-inmem,ttl,read,openai-inmem-d7200-r4,4,7200,4832,2027-01-15T10:07:58+00:00,0,0,4840,0.0,0.002904,d_act=7200.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d7200-r5,5,7200,4832,2027-01-15T10:09:28+00:00,4832,0,7,0.0,0.006047,d_act=7200.0
openai,openai-24h,ttl,read,openai-24h-d7200-r5,5,7200,4832,2027-01-15T10:09:30+00:00,0,4736,4840,0.0,0.001483,d_act=7200.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d7200-r5,5,7200,4832,2027-01-15T10:09:32+00:00,4832,0,7,0.0,0.009671,d_act=7200.0
openai,openai-inmem,ttl,read,openai-inmem-d7200-r5,5,7200,4832,2027-01-15T10:09:34+00:00,0,0,4840,0.0,0.002904,d_act=7200.0
anthropic,,meta,meta,,,,,2027-01-15T10:09:34+00:00,,,,,0.000000,bisect_bracket:anthropic:lo=4058:hi=4118
openai,,meta,meta,,,,,2027-01-15T10:09:34+00:00,,,,,0.000000,bisect_bracket:openai:lo=1016:hi=1040
meta,,meta,meta,,,,,2027-01-15T10:09:34+00:00,,,,,2.849571,campaign_total_est_cost
openai,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,0.000000,model_resolved:4o=gpt-4o
openai,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,0.000000,model_resolved:4o-mini=gpt-4o-mini
anthropic,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,0.000000,model_resolved:haiku=claude-haiku-4-5-20251001
anthropic,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,0.000000,model_resolved:sonnet=claude-sonnet-4-5
anthropic,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,0.000000,bisect_bracket:anthropic:lo=4058:hi=4118
openai,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,0.000000,bisect_bracket:openai:lo=1016:hi=1040
meta,,meta,meta,,,,,2027-01-15T08:00:00+00:00,,,,,2.849536,campaign_total_est_cost
